sale_id,sale_date,product_id,quantity,price,status,city,customer_id
4145,2026-01-02,19,1,3490,Доставлен,Москва,8885
4146,2025-11-14,36,3,5577,Доставлен,Санкт-Петербург,6427
4147,2025-11-18,2,3,4096,Доставлен,Красноярск,9794
4148,2025-11-07,76,1,1917,Доставлен,Красноярск,5891
4149,2025-09-23,30,1,3795,Доставлен,Пермь,5966
4150,2025-11-22,31,1,5286,Доставлен,Нижний Новгород,6254
4151,2025-12-19,13,1,1993,Доставлен,Самара,5472
4152,2025-08-18,27,3,3097,Доставлен,Краснодар,8216
4153,2025-12-07,37,3,2926,Доставлен,Воронеж,2551
4154,2025-11-21,11,3,3409,Доставлен,Казань,8269
4155,2025-10-29,62,1,2426,Доставлен,Пермь,2240
4156,2025-11-17,20,1,2616,Доставлен,Волгоград,8004
4157,2025-11-17,18,2,5679,Доставлен,Москва,2725
4158,2025-12-01,1,2,4743,Доставлен,Нижний Новгород,3772
4159,2025-11-30,33,2,770,Доставлен,Красноярск,2558
4160,2025-09-03,10,2,3580,Доставлен,Уфа,6061
4161,2025-11-29,9,2,694,Отменен,Краснодар,5037
4162,2025-12-29,55,1,5235,Доставлен,Пермь,8195
4163,2026-01-13,69,2,4756,Доставлен,Волгоград,1331
4164,2025-12-28,48,2,4238,Доставлен,Нижний Новгород,6751
4165,2025-10-16,8,3,5626,Доставлен,Краснодар,1201
4166,2025-11-27,19,3,3490,Доставлен,Санкт-Петербург,8407
4167,2025-09-07,20,2,2616,Доставлен,Нижний Новгород,1275
4168,2025-09-27,96,3,1336,Доставлен,Санкт-Петербург,7741
4169,2026-01-04,11,1,3409,Доставлен,Уфа,7433
4170,2025-11-17,8,1,5626,Доставлен,Пермь,3404
4171,2025-11-25,39,1,2332,Доставлен,Самара,2180
4172,2026-01-18,4,3,2644,Доставлен,Волгоград,9165
4173,2025-11-22,26,2,5521,Доставлен,Воронеж,3944
4174,2025-11-19,3,2,889,Доставлен,Пермь,3581
4175,2025-11-19,92,3,4269,Доставлен,Красноярск,7875
4176,2025-11-20,20,3,2616,Доставлен,Москва,4218
4177,2025-09-22,60,2,3410,Доставлен,Краснодар,3988
4178,2026-01-04,15,3,5893,Доставлен,Пермь,6938
4179,2025-12-22,1,3,4743,Доставлен,Воронеж,4913
4180,2025-10-16,93,3,1449,Доставлен,Казань,1967
4181,2025-12-25,72,3,2197,Доставлен,Пермь,5627
4182,2025-08-20,36,1,5577,Доставлен,Самара,1125
4183,2025-09-05,78,2,1032,Доставлен,Краснодар,3024
4184,2025-10-21,96,3,1336,Доставлен,Воронеж,6976
4185,2025-09-24,29,1,1382,Доставлен,Краснодар,3204
4186,2025-12-13,9,3,694,Доставлен,Ростов-на-Дону,7067
4187,2025-11-17,89,1,1908,Доставлен,Москва,6511
4188,2025-10-22,63,1,3751,Доставлен,Челябинск,1634
4189,2025-11-19,5,1,3186,Доставлен,Красноярск,8670
4190,2026-01-09,10,3,3580,Доставлен,Нижний Новгород,5608
4191,2025-09-26,65,1,5674,Доставлен,Уфа,9133
4192,2026-01-24,56,1,2134,Доставлен,Красноярск,4436
4193,2025-11-01,16,1,5989,Доставлен,Казань,8394
4194,2025-09-13,20,3,2616,Доставлен,Челябинск,8829
4195,2026-01-21,77,1,3004,Доставлен,Волгоград,6233
4196,2025-11-10,17,1,2757,Доставлен,Красноярск,9904
4197,2025-08-20,48,2,4238,Доставлен,Нижний Новгород,6842
4198,2025-08-23,50,2,5554,Доставлен,Москва,6832
4199,2025-11-08,7,3,4629,Доставлен,Краснодар,7099
4200,2025-12-26,67,3,4938,Доставлен,Пермь,9451
4201,2025-11-04,17,1,2757,Доставлен,Краснодар,6860
4202,2025-10-01,16,1,5989,Доставлен,Екатеринбург,7979
4203,2025-11-01,11,2,3409,Доставлен,Уфа,8721
4204,2025-11-09,41,2,682,Доставлен,Ростов-на-Дону,3308
4205,2025-11-30,95,1,4280,Доставлен,Уфа,9135
4206,2025-11-06,18,2,5679,Доставлен,Нижний Новгород,9817
4207,2025-11-26,84,2,4813,Доставлен,Казань,9315
4208,2025-08-31,14,3,1969,Доставлен,Уфа,8928
4209,2025-11-06,8,1,5626,Доставлен,Челябинск,1273
4210,2025-08-15,83,2,4161,Доставлен,Ростов-на-Дону,5050
4211,2025-11-12,31,2,5286,Возврат,Воронеж,3306
4212,2025-11-30,6,2,4057,Доставлен,Ростов-на-Дону,4155
4213,2025-11-10,99,3,4465,Доставлен,Красноярск,3124
4214,2026-01-11,12,3,5511,Доставлен,Москва,6564
4215,2025-12-05,9,2,694,Доставлен,Воронеж,8444
4216,2025-12-22,12,1,5511,Доставлен,Краснодар,1170
4217,2026-01-01,83,3,4161,Доставлен,Самара,7816
4218,2026-01-10,62,3,2426,Доставлен,Казань,8240
4219,2025-09-30,83,3,4161,Доставлен,Ростов-на-Дону,9171
4220,2025-11-22,24,1,4870,Доставлен,Нижний Новгород,1397
4221,2025-08-20,29,3,1382,Доставлен,Волгоград,5524
4222,2025-10-14,42,3,3993,Возврат,Пермь,4838
4223,2026-01-23,8,1,5626,Доставлен,Пермь,6452
4224,2025-09-17,90,3,631,Доставлен,Самара,9244
4225,2025-09-07,25,2,4536,Доставлен,Москва,4115
4226,2025-12-05,43,1,3301,Доставлен,Воронеж,6115
4227,2025-12-30,66,3,2934,Доставлен,Санкт-Петербург,6750
4228,2025-09-03,43,1,3301,Доставлен,Нижний Новгород,4181
4229,2025-12-26,19,2,3490,Доставлен,Санкт-Петербург,6500
4230,2025-12-24,15,2,5893,Доставлен,Нижний Новгород,2361
4231,2025-11-02,36,2,5577,Доставлен,Краснодар,2758
4232,2025-10-25,94,1,3969,Доставлен,Екатеринбург,4118
4233,2026-02-04,56,2,2134,Доставлен,Краснодар,4452
4234,2025-11-27,10,1,3580,Доставлен,Волгоград,1482
4235,2025-10-18,35,2,2770,Возврат,Казань,8533
4236,2025-11-14,95,2,4280,Отменен,Санкт-Петербург,1180
4237,2025-11-22,9,1,694,Доставлен,Ростов-на-Дону,2785
4238,2025-10-12,67,2,4938,Доставлен,Новосибирск,2491
4239,2025-09-25,95,3,4280,Отменен,Новосибирск,5903
4240,2025-11-04,59,1,4266,Доставлен,Москва,8102
4241,2025-10-28,32,1,4635,Отменен,Пермь,1566
4242,2025-09-20,14,3,1969,Отменен,Красноярск,3803
4243,2025-11-14,51,2,4443,Доставлен,Волгоград,8619
4244,2025-12-18,17,2,2757,Доставлен,Москва,6346
4245,2025-11-26,99,3,4465,Доставлен,Волгоград,9597
4246,2025-09-28,7,3,4629,Доставлен,Воронеж,8367
4247,2025-11-04,11,3,3409,Доставлен,Екатеринбург,9692
4248,2025-12-17,18,2,5679,Доставлен,Красноярск,9227
4249,2025-11-28,51,1,4443,Доставлен,Нижний Новгород,5298
4250,2025-11-12,3,1,889,Отменен,Волгоград,1251
4251,2025-11-14,16,2,5989,Возврат,Пермь,4185
4252,2025-12-08,20,1,2616,Доставлен,Нижний Новгород,7995
4253,2025-12-13,4,2,2644,Доставлен,Краснодар,7346
4254,2026-01-09,18,2,5679,Доставлен,Самара,8273
4255,2026-02-06,15,1,5893,Доставлен,Екатеринбург,6790
4256,2025-08-30,36,2,5577,Доставлен,Екатеринбург,7750
4257,2025-11-13,1,3,4743,Отменен,Ростов-на-Дону,8016
4258,2026-01-05,8,1,5626,Отменен,Красноярск,3109
4259,2025-09-03,46,2,2061,Отменен,Казань,4697
4260,2026-02-03,40,3,636,Доставлен,Пермь,3259
4261,2025-10-29,8,2,5626,Доставлен,Самара,4496
4262,2026-01-28,14,2,1969,Доставлен,Екатеринбург,4503
4263,2025-09-27,46,3,2061,Доставлен,Екатеринбург,2698
4264,2025-11-15,10,1,3580,Доставлен,Екатеринбург,8550
4265,2025-11-26,4,2,2644,Доставлен,Москва,7377
4266,2025-11-23,18,3,5679,Доставлен,Новосибирск,9102
4267,2025-09-10,60,2,3410,Доставлен,Пермь,1754
4268,2026-02-01,17,2,2757,Доставлен,Ростов-на-Дону,5087
4269,2025-11-08,74,1,2026,Доставлен,Москва,8887
4270,2025-10-16,93,1,1449,Отменен,Челябинск,5100
4271,2025-09-01,57,1,1833,Доставлен,Пермь,3967
4272,2025-11-26,60,2,3410,Доставлен,Казань,8242
4273,2025-09-04,24,2,4870,Возврат,Ростов-на-Дону,8460
4274,2026-01-15,2,1,4096,Доставлен,Воронеж,1650
4275,2025-08-27,31,2,5286,Доставлен,Пермь,3606
4276,2025-11-11,19,1,3490,Доставлен,Волгоград,2584
4277,2025-11-26,11,2,3409,Доставлен,Новосибирск,6900
4278,2026-02-08,39,1,2332,Доставлен,Челябинск,9471
4279,2025-11-30,11,3,3409,Доставлен,Самара,2787
4280,2025-08-25,33,3,770,Доставлен,Новосибирск,6999
4281,2025-11-12,5,3,3186,Доставлен,Воронеж,9139
4282,2025-11-14,4,3,2644,Доставлен,Нижний Новгород,8356
4283,2025-12-05,11,3,3409,Доставлен,Пермь,7461
4284,2025-11-16,40,3,636,Доставлен,Пермь,1116
4285,2025-10-29,42,2,3993,Доставлен,Красноярск,6735
4286,2025-12-31,6,2,4057,Доставлен,Новосибирск,2854
4287,2025-10-25,85,2,2629,Доставлен,Челябинск,7009
4288,2026-01-25,10,3,3580,Доставлен,Новосибирск,5761
4289,2026-01-20,14,2,1969,Доставлен,Екатеринбург,9660
4290,2025-11-04,97,2,1371,Доставлен,Красноярск,1409
4291,2025-08-19,22,3,4154,Доставлен,Санкт-Петербург,8495
4292,2025-10-17,18,1,5679,Отменен,Челябинск,4675
4293,2025-11-19,4,2,2644,Доставлен,Волгоград,3493
4294,2025-10-27,8,3,5626,Доставлен,Волгоград,7920
4295,2025-12-24,99,1,4465,Доставлен,Красноярск,1735
4296,2025-11-05,55,1,5235,Доставлен,Ростов-на-Дону,9054
4297,2025-10-18,8,1,5626,Доставлен,Москва,8045
4298,2025-10-09,9,1,694,Доставлен,Краснодар,7787
4299,2025-09-10,73,2,3578,Отменен,Волгоград,5209
4300,2026-01-05,5,2,3186,Доставлен,Новосибирск,7896
4301,2025-11-21,10,1,3580,Доставлен,Краснодар,2739
4302,2025-09-18,93,1,1449,Доставлен,Ростов-на-Дону,3394
4303,2025-11-30,13,3,1993,Доставлен,Санкт-Петербург,3739
4304,2025-12-28,77,1,3004,Доставлен,Пермь,3235
4305,2025-12-30,18,3,5679,Доставлен,Волгоград,5240
4306,2025-12-09,19,2,3490,Доставлен,Воронеж,9160
4307,2025-11-19,69,2,4756,Доставлен,Санкт-Петербург,7101
4308,2025-11-02,9,3,694,Доставлен,Воронеж,2782
4309,2025-09-11,66,3,2934,Доставлен,Пермь,4269
4310,2025-11-27,24,1,4870,Доставлен,Челябинск,3976
4311,2025-08-29,40,1,636,Доставлен,Самара,4411
4312,2025-11-29,42,1,3993,Доставлен,Москва,4522
4313,2025-10-14,72,1,2197,Доставлен,Ростов-на-Дону,4094
4314,2025-11-20,6,2,4057,Доставлен,Уфа,1387
4315,2025-09-12,70,2,2463,Отменен,Челябинск,1393
4316,2025-11-25,20,1,2616,Доставлен,Москва,8432
4317,2025-08-27,31,3,5286,Доставлен,Москва,1529
4318,2026-01-29,2,1,4096,Доставлен,Самара,4161
4319,2025-11-27,3,3,889,Доставлен,Пермь,8183
4320,2025-11-07,3,1,889,Доставлен,Екатеринбург,8218
4321,2026-02-02,61,2,5677,Доставлен,Красноярск,3885
4322,2025-11-14,1,3,4743,Отменен,Воронеж,8169
4323,2025-11-12,44,3,3084,Доставлен,Воронеж,2281
4324,2026-01-28,18,3,5679,Доставлен,Пермь,8137
4325,2026-01-19,5,1,3186,Отменен,Красноярск,3692
4326,2025-08-21,22,2,4154,Доставлен,Воронеж,6009
4327,2025-08-31,84,1,4813,Отменен,Ростов-на-Дону,8543
4328,2025-08-25,50,2,5554,Доставлен,Екатеринбург,2234
4329,2025-12-07,4,3,2644,Доставлен,Нижний Новгород,3706
4330,2025-11-12,99,2,4465,Доставлен,Нижний Новгород,6249
4331,2025-09-27,76,2,1917,Доставлен,Екатеринбург,5069
4332,2026-02-06,74,3,2026,Доставлен,Нижний Новгород,1067
4333,2025-11-02,36,2,5577,Доставлен,Новосибирск,4045
4334,2026-02-08,8,1,5626,Доставлен,Челябинск,6046
4335,2026-01-03,5,1,3186,Отменен,Казань,1452
4336,2025-08-26,36,3,5577,Отменен,Казань,1711
4337,2025-11-27,48,1,4238,Доставлен,Красноярск,9957
4338,2026-01-15,12,2,5511,Доставлен,Пермь,5255
4339,2025-11-23,12,3,5511,Доставлен,Екатеринбург,3552
4340,2026-02-08,80,1,2900,Доставлен,Красноярск,8767
4341,2026-01-08,96,3,1336,Доставлен,Волгоград,8548
4342,2025-11-29,43,3,3301,Доставлен,Ростов-на-Дону,7678
4343,2025-11-17,80,2,2900,Доставлен,Екатеринбург,4158
4344,2026-01-11,16,3,5989,Доставлен,Уфа,2633
4345,2025-10-10,94,3,3969,Доставлен,Новосибирск,2895
4346,2025-11-04,73,2,3578,Доставлен,Уфа,3752
4347,2025-12-22,37,2,2926,Доставлен,Челябинск,9263
4348,2025-08-27,85,2,2629,Доставлен,Казань,5854
4349,2025-11-05,62,3,2426,Возврат,Самара,1233
4350,2025-08-21,78,2,1032,Доставлен,Красноярск,9991
4351,2026-01-06,15,3,5893,Доставлен,Екатеринбург,9308
4352,2025-11-04,93,1,1449,Доставлен,Казань,4966
4353,2026-01-27,43,1,3301,Доставлен,Краснодар,4120
4354,2026-02-09,12,1,5511,Доставлен,Волгоград,6887
4355,2025-12-16,19,2,3490,Доставлен,Челябинск,6929
4356,2025-11-03,9,2,694,Доставлен,Самара,1925
4357,2025-12-01,6,1,4057,Доставлен,Санкт-Петербург,2455
4358,2025-11-02,92,3,4269,Доставлен,Красноярск,1914
4359,2025-11-10,4,2,2644,Доставлен,Нижний Новгород,9464
4360,2025-10-14,32,2,4635,Доставлен,Екатеринбург,7394
4361,2025-08-21,45,2,2155,Доставлен,Казань,5045
4362,2025-11-20,76,1,1917,Отменен,Новосибирск,9295
4363,2025-09-23,17,2,2757,Доставлен,Москва,7272
4364,2025-11-27,9,1,694,Доставлен,Челябинск,2190
4365,2025-11-22,59,1,4266,Доставлен,Новосибирск,3555
4366,2025-09-05,79,3,3807,Возврат,Челябинск,2282
4367,2026-01-30,67,1,4938,Доставлен,Красноярск,5099
4368,2025-11-24,38,3,3084,Доставлен,Воронеж,2691
4369,2025-11-09,72,2,2197,Доставлен,Екатеринбург,1320
4370,2026-01-23,34,2,3781,Доставлен,Новосибирск,8972
4371,2025-08-19,39,3,2332,Доставлен,Самара,6207
4372,2025-11-16,15,3,5893,Доставлен,Волгоград,9353
4373,2025-12-10,16,2,5989,Возврат,Челябинск,4401
4374,2025-09-24,43,3,3301,Доставлен,Уфа,8237
4375,2025-12-14,54,3,1567,Возврат,Краснодар,3529
4376,2026-01-07,3,3,889,Доставлен,Челябинск,6730
4377,2025-10-12,91,3,3291,Отменен,Пермь,3605
4378,2025-09-15,7,2,4629,Доставлен,Ростов-на-Дону,3860
4379,2025-11-02,19,1,3490,Доставлен,Воронеж,7649
4380,2025-09-02,28,1,2911,Доставлен,Уфа,7116
4381,2025-10-03,83,1,4161,Доставлен,Нижний Новгород,5685
4382,2025-11-07,61,1,5677,Доставлен,Уфа,4199
4383,2025-09-23,46,3,2061,Возврат,Казань,6845
4384,2025-11-14,7,3,4629,Доставлен,Ростов-на-Дону,1574
4385,2025-12-06,9,1,694,Отменен,Нижний Новгород,8348
4386,2025-12-24,47,2,3097,Доставлен,Санкт-Петербург,2210
4387,2025-11-21,18,2,5679,Доставлен,Нижний Новгород,2211
4388,2025-08-15,37,3,2926,Доставлен,Новосибирск,7472
4389,2025-08-27,33,1,770,Доставлен,Москва,3855
4390,2026-01-24,70,3,2463,Отменен,Екатеринбург,1047
4391,2025-11-24,8,3,5626,Доставлен,Москва,1848
4392,2025-12-14,57,2,1833,Доставлен,Пермь,9801
4393,2025-10-29,36,2,5577,Доставлен,Ростов-на-Дону,2714
4394,2025-12-21,84,3,4813,Доставлен,Челябинск,4020
4395,2025-11-01,77,3,3004,Доставлен,Красноярск,1042
4396,2026-02-09,30,3,3795,Доставлен,Волгоград,8199
4397,2025-11-30,42,2,3993,Доставлен,Ростов-на-Дону,6919
4398,2025-11-05,8,3,5626,Доставлен,Казань,6771
4399,2025-08-30,49,2,3595,Доставлен,Санкт-Петербург,3197
4400,2025-11-20,92,2,4269,Возврат,Челябинск,5538
4401,2025-08-19,37,2,2926,Доставлен,Екатеринбург,4260
4402,2025-11-14,3,1,889,Доставлен,Волгоград,4404
4403,2025-10-02,36,1,5577,Доставлен,Самара,9850
4404,2025-09-14,23,1,816,Доставлен,Санкт-Петербург,1031
4405,2025-12-12,37,3,2926,Доставлен,Уфа,4838
4406,2025-11-24,13,2,1993,Возврат,Воронеж,6667
4407,2025-10-22,76,1,1917,Доставлен,Самара,6997
4408,2026-01-11,10,1,3580,Доставлен,Красноярск,2166
4409,2025-10-14,37,2,2926,Доставлен,Волгоград,1130
4410,2025-11-22,3,1,889,Отменен,Новосибирск,3137
4411,2025-10-16,6,1,4057,Доставлен,Челябинск,3548
4412,2025-10-31,19,2,3490,Доставлен,Воронеж,6921
4413,2025-11-06,9,2,694,Доставлен,Воронеж,4448
4414,2025-08-29,24,1,4870,Доставлен,Красноярск,5210
4415,2025-09-10,53,1,4176,Доставлен,Челябинск,4741
4416,2025-08-28,71,1,3465,Доставлен,Санкт-Петербург,9860
4417,2025-11-26,20,2,2616,Доставлен,Челябинск,9749
4418,2025-08-25,26,2,5521,Доставлен,Уфа,8601
4419,2025-10-17,63,2,3751,Отменен,Нижний Новгород,6465
4420,2025-11-08,100,2,5038,Доставлен,Челябинск,4488
4421,2025-12-01,14,3,1969,Возврат,Уфа,1032
4422,2025-11-22,86,3,3764,Возврат,Уфа,7811
4423,2026-02-06,88,1,3319,Доставлен,Красноярск,1071
4424,2025-11-21,4,2,2644,Доставлен,Екатеринбург,2348
4425,2025-11-23,10,1,3580,Доставлен,Уфа,1141
4426,2025-09-27,46,1,2061,Доставлен,Екатеринбург,7495
4427,2025-08-22,27,2,3097,Доставлен,Екатеринбург,5007
4428,2025-11-01,75,2,4562,Доставлен,Нижний Новгород,6959
4429,2025-10-30,49,1,3595,Доставлен,Новосибирск,5646
4430,2025-08-23,34,2,3781,Доставлен,Самара,2174
4431,2025-12-06,25,1,4536,Доставлен,Санкт-Петербург,4402
4432,2025-12-14,61,2,5677,Отменен,Пермь,8836
4433,2025-09-03,90,2,631,Доставлен,Нижний Новгород,7367
4434,2025-11-17,57,3,1833,Доставлен,Челябинск,6221
4435,2025-12-29,4,1,2644,Доставлен,Волгоград,6871
4436,2025-11-29,12,2,5511,Доставлен,Москва,1271
4437,2025-09-02,48,1,4238,Доставлен,Москва,9942
4438,2025-12-31,39,2,2332,Возврат,Красноярск,5039
4439,2025-11-29,4,2,2644,Доставлен,Екатеринбург,8981
4440,2026-01-28,2,2,4096,Доставлен,Уфа,8417
4441,2025-11-09,10,1,3580,Доставлен,Пермь,3202
4442,2025-10-05,67,3,4938,Отменен,Новосибирск,4044
4443,2026-01-04,91,2,3291,Доставлен,Казань,9616
4444,2026-01-17,20,1,2616,Доставлен,Новосибирск,7944
4445,2025-12-04,15,2,5893,Доставлен,Москва,9856
4446,2025-12-25,43,1,3301,Возврат,Екатеринбург,8817
4447,2025-12-12,18,1,5679,Возврат,Пермь,3942
4448,2025-11-04,12,3,5511,Доставлен,Екатеринбург,8382
4449,2025-11-04,24,1,4870,Доставлен,Казань,4065
4450,2025-08-16,21,3,2757,Доставлен,Воронеж,6451
4451,2025-09-04,73,1,3578,Доставлен,Новосибирск,4607
4452,2026-02-07,13,3,1993,Доставлен,Москва,4820
4453,2025-11-02,93,1,1449,Доставлен,Краснодар,2792
4454,2025-11-16,18,1,5679,Доставлен,Челябинск,5102
4455,2025-08-15,25,2,4536,Доставлен,Санкт-Петербург,2992
4456,2025-11-04,14,2,1969,Доставлен,Челябинск,2542
4457,2026-01-06,68,1,2716,Доставлен,Ростов-на-Дону,4133
4458,2026-02-02,62,1,2426,Доставлен,Москва,9252
4459,2025-11-08,1,1,4743,Доставлен,Красноярск,2418
4460,2025-10-04,1,1,4743,Отменен,Екатеринбург,1603
4461,2026-01-06,19,3,3490,Доставлен,Самара,8249
4462,2025-10-02,20,1,2616,Доставлен,Волгоград,6192
4463,2025-09-30,71,1,3465,Доставлен,Москва,7049
4464,2025-11-15,10,1,3580,Доставлен,Челябинск,4602
4465,2026-01-18,19,3,3490,Доставлен,Екатеринбург,1224
4466,2025-09-24,34,3,3781,Доставлен,Казань,1531
4467,2025-09-03,57,3,1833,Доставлен,Новосибирск,3460
4468,2025-11-12,14,3,1969,Доставлен,Санкт-Петербург,9047
4469,2026-01-11,72,2,2197,Доставлен,Волгоград,2326
4470,2025-09-22,54,2,1567,Доставлен,Пермь,5505
4471,2025-08-22,2,2,4096,Доставлен,Нижний Новгород,1459
4472,2025-11-12,63,3,3751,Доставлен,Новосибирск,2670
4473,2026-01-08,1,2,4743,Доставлен,Екатеринбург,6207
4474,2025-12-19,84,2,4813,Доставлен,Новосибирск,7043
4475,2025-09-17,100,2,5038,Доставлен,Москва,7771
4476,2025-10-18,97,1,1371,Возврат,Новосибирск,4182
4477,2025-12-11,35,3,2770,Доставлен,Уфа,3245
4478,2025-12-25,19,3,3490,Доставлен,Екатеринбург,5453
4479,2025-12-26,93,2,1449,Доставлен,Уфа,8367
4480,2025-10-03,36,2,5577,Доставлен,Новосибирск,9292
4481,2025-10-27,99,3,4465,Доставлен,Красноярск,8743
4482,2025-09-12,17,1,2757,Доставлен,Волгоград,4126
4483,2025-10-19,78,1,1032,Доставлен,Воронеж,1786
4484,2026-01-09,65,1,5674,Возврат,Краснодар,8870
4485,2025-12-07,14,2,1969,Доставлен,Пермь,3216
4486,2025-11-09,33,3,770,Доставлен,Новосибирск,5211
4487,2025-11-26,67,2,4938,Доставлен,Красноярск,7159
4488,2025-08-26,40,3,636,Отменен,Челябинск,4032
4489,2025-09-24,41,3,682,Доставлен,Казань,6571
4490,2025-11-27,95,1,4280,Возврат,Краснодар,5047
4491,2025-11-20,55,1,5235,Доставлен,Воронеж,3056
4492,2026-02-08,12,3,5511,Доставлен,Воронеж,3554
4493,2025-09-11,63,2,3751,Доставлен,Новосибирск,2987
4494,2025-09-26,35,3,2770,Доставлен,Воронеж,1327
4495,2025-11-23,2,1,4096,Доставлен,Казань,8404
4496,2025-09-04,86,3,3764,Доставлен,Новосибирск,9705
4497,2025-11-27,18,2,5679,Доставлен,Казань,7515
4498,2025-11-10,17,1,2757,Доставлен,Казань,5304
4499,2025-11-04,12,3,5511,Доставлен,Новосибирск,4067
4500,2025-11-28,12,3,5511,Доставлен,Казань,7090
4501,2025-11-26,8,2,5626,Доставлен,Ростов-на-Дону,8418
4502,2025-11-20,7,3,4629,Возврат,Казань,3403
4503,2025-11-24,8,2,5626,Доставлен,Нижний Новгород,6439
4504,2025-08-18,29,1,1382,Доставлен,Красноярск,8295
4505,2025-09-23,77,1,3004,Доставлен,Воронеж,2033
4506,2026-01-18,81,2,3800,Доставлен,Воронеж,7666
4507,2026-01-31,17,2,2757,Отменен,Москва,6762
4508,2025-09-02,7,3,4629,Доставлен,Казань,2356
4509,2025-12-20,12,1,5511,Доставлен,Челябинск,5228
4510,2025-11-05,12,3,5511,Доставлен,Пермь,7579
4511,2025-10-02,75,3,4562,Доставлен,Казань,3534
4512,2025-10-07,1,2,4743,Доставлен,Воронеж,2938
4513,2025-11-19,47,1,3097,Доставлен,Ростов-на-Дону,9159
4514,2025-09-22,99,2,4465,Доставлен,Самара,8964
4515,2025-11-04,4,1,2644,Доставлен,Санкт-Петербург,5650
4516,2026-01-04,19,1,3490,Доставлен,Краснодар,5196
4517,2025-11-07,25,1,4536,Доставлен,Казань,8570
4518,2025-11-13,8,3,5626,Доставлен,Москва,6057
4519,2025-08-24,28,3,2911,Возврат,Уфа,5201
4520,2026-01-11,54,1,1567,Доставлен,Уфа,4160
4521,2025-11-01,12,1,5511,Доставлен,Самара,7104
4522,2026-02-07,37,2,2926,Доставлен,Краснодар,4858
4523,2025-11-04,42,3,3993,Доставлен,Краснодар,4953
4524,2025-11-11,29,1,1382,Доставлен,Ростов-на-Дону,5792
4525,2025-10-25,96,1,1336,Доставлен,Новосибирск,8332
4526,2025-12-19,6,3,4057,Доставлен,Красноярск,4440
4527,2025-11-26,16,3,5989,Доставлен,Краснодар,3511
4528,2025-11-17,6,3,4057,Доставлен,Волгоград,5485
4529,2025-09-30,93,2,1449,Отменен,Воронеж,3504
4530,2025-08-15,73,3,3578,Доставлен,Краснодар,9442
4531,2025-08-17,27,3,3097,Доставлен,Уфа,3356
4532,2025-11-16,58,1,684,Доставлен,Краснодар,8958
4533,2025-11-27,88,3,3319,Доставлен,Санкт-Петербург,2085
4534,2025-09-19,73,3,3578,Доставлен,Краснодар,3495
4535,2025-12-09,26,3,5521,Отменен,Самара,3260
4536,2026-01-26,16,1,5989,Доставлен,Волгоград,7871
4537,2025-11-19,69,1,4756,Доставлен,Краснодар,4107
4538,2026-01-25,98,3,1615,Доставлен,Казань,5822
4539,2025-12-29,55,2,5235,Отменен,Краснодар,5682
4540,2025-11-30,14,1,1969,Доставлен,Краснодар,6365
4541,2025-09-09,24,1,4870,Доставлен,Нижний Новгород,1273
4542,2025-11-03,24,2,4870,Доставлен,Нижний Новгород,4493
4543,2025-12-29,83,2,4161,Доставлен,Казань,2865
4544,2026-02-03,50,3,5554,Доставлен,Красноярск,1994
4545,2025-10-24,16,3,5989,Доставлен,Краснодар,2229
4546,2026-02-06,36,2,5577,Доставлен,Екатеринбург,1506
4547,2025-09-18,97,3,1371,Доставлен,Москва,9010
4548,2025-12-16,1,3,4743,Доставлен,Екатеринбург,7924
4549,2026-01-22,13,3,1993,Доставлен,Волгоград,4894
4550,2026-02-05,40,2,636,Доставлен,Нижний Новгород,7240
4551,2025-08-29,38,3,3084,Доставлен,Москва,4896
4552,2025-08-20,74,3,2026,Доставлен,Краснодар,8660
4553,2025-11-23,2,2,4096,Доставлен,Волгоград,2859
4554,2025-09-20,74,3,2026,Доставлен,Казань,3454
4555,2025-12-15,12,2,5511,Доставлен,Новосибирск,7417
4556,2026-01-03,81,3,3800,Доставлен,Красноярск,6890
4557,2025-11-09,20,2,2616,Доставлен,Волгоград,3394
4558,2025-11-03,70,3,2463,Доставлен,Челябинск,3879
4559,2026-01-22,17,3,2757,Доставлен,Красноярск,3798
4560,2025-11-28,70,2,2463,Доставлен,Краснодар,4876
4561,2025-09-03,93,1,1449,Доставлен,Волгоград,9079
4562,2025-10-13,58,3,684,Доставлен,Краснодар,9608
4563,2025-09-12,82,3,1050,Возврат,Волгоград,4478
4564,2025-10-15,53,3,4176,Доставлен,Екатеринбург,8120
4565,2025-11-15,6,2,4057,Доставлен,Ростов-на-Дону,9723
4566,2025-12-02,16,2,5989,Возврат,Самара,6475
4567,2025-10-31,28,3,2911,Отменен,Самара,5180
4568,2026-01-18,36,1,5577,Доставлен,Самара,8301
4569,2025-11-12,6,2,4057,Доставлен,Нижний Новгород,4963
4570,2025-10-09,5,1,3186,Доставлен,Волгоград,5105
4571,2025-11-12,12,1,5511,Доставлен,Самара,3734
4572,2025-11-25,15,3,5893,Доставлен,Санкт-Петербург,4686
4573,2026-01-31,61,3,5677,Доставлен,Пермь,5935
4574,2026-01-03,70,1,2463,Доставлен,Санкт-Петербург,2632
4575,2025-10-25,38,3,3084,Доставлен,Пермь,1238
4576,2025-09-21,75,2,4562,Доставлен,Новосибирск,6376
4577,2025-11-02,49,2,3595,Доставлен,Челябинск,4696
4578,2025-11-28,17,2,2757,Доставлен,Воронеж,3554
